year,mileage,tax,mpg,engineSize,model_ C-MAX,model_ EcoSport,model_ Edge,model_ Escort,model_ Fiesta,model_ Focus,model_ Fusion,model_ Galaxy,model_ Grand C-MAX,model_ Grand Tourneo Connect,model_ KA,model_ Ka+,model_ Kuga,model_ Mondeo,model_ Mustang,model_ Puma,model_ Ranger,model_ S-MAX,model_ Streetka,model_ Tourneo Connect,model_ Tourneo Custom,model_ Transit Tourneo,model_Focus,transmission_Manual,transmission_Semi-Auto,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol
0.06512772484885097,0.1661088860478391,0.5107268401303525,-0.33842981282797535,1.8204724233579357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06512772484885097,-0.3792519347672515,-1.343790908110698,0.6492618728879771,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06512772484885097,-0.5185836898168175,2.042719762590351,-1.9187365099734992,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.4226107931310681,-0.14747743770175534,0.18820201434930023,-0.5359681499711658,-0.4479841973972779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.06512772484885097,-0.36220138457320217,0.18820201434930023,-0.7335064871143563,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.06512772484885097,-0.45223034388093863,0.5107268401303525,-1.6224290042587135,1.8204724233579357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.06512772484885097,0.38797146688607165,0.18820201434930023,-0.634737318542761,-0.4479841973972779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.06512772484885097,-0.062121972573713095,0.5107268401303525,1.6369535586039294,-0.4479841973972779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9103493111109872,0.4303924140556041,-1.343790908110698,-0.2396606442563801,-0.4479841973972779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1.0406047608086892,-0.49763000162654,0.5107268401303525,-1.029813992829142,1.8204724233579357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5528662428287701,0.12394472427279536,0.5107268401303525,0.7480310414595723,-0.4479841973972779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.4226107931310681,0.3882796093594581,-1.8275781467822763,1.6369535586039294,-0.4479841973972779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06512772484885097,0.05861851991487133,0.5913580465756155,0.6492618728879771,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.06512772484885097,-0.8625220471949757,0.5107268401303525,0.4517235357447866,-0.4479841973972779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.4226107931310681,1.0064647680515426,-1.343790908110698,0.35295436717319134,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5528662428287701,-0.937041168675595,0.5107268401303525,-0.33842981282797535,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4226107931310681,0.43003291450331993,0.18820201434930023,-0.4371989813995706,-0.4479841973972779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.9103493111109872,-0.21316314161196354,-1.8275781467822763,0.7480310414595723,-0.4479841973972779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5528662428287701,-0.5616722790120205,0.5107268401303525,0.7480310414595723,-0.4479841973972779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.06512772484885097,-0.5387670218236289,0.5107268401303525,-0.04212230711318961,-0.4479841973972779,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
